PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Missing_Cabin,DeckNum,Missing_Age,members,Pclass Sex,Pclass Age,Pclass SibSp,Pclass Parch,Pclass Fare,Pclass Embarked,Pclass Missing_Cabin,Pclass DeckNum,Pclass Missing_Age,Pclass members,Sex Age,Sex SibSp,Sex Parch,Sex Fare,Sex Embarked,Sex Missing_Cabin,Sex DeckNum,Sex Missing_Age,Sex members,Age SibSp,Age Parch,Age Fare,Age Embarked,Age Missing_Cabin,Age DeckNum,Age Missing_Age,Age members,SibSp Parch,SibSp Fare,SibSp Embarked,SibSp Missing_Cabin,SibSp DeckNum,SibSp Missing_Age,SibSp members,Parch Fare,Parch Embarked,Parch Missing_Cabin,Parch DeckNum,Parch Missing_Age,Parch members,Fare Embarked,Fare Missing_Cabin,Fare DeckNum,Fare Missing_Age,Fare members,Embarked Missing_Cabin,Embarked DeckNum,Embarked Missing_Age,Embarked members,Missing_Cabin DeckNum,Missing_Cabin Missing_Age,Missing_Cabin members,DeckNum Missing_Age,DeckNum members,Missing_Age members,Survived
505,1.0,1.0,16.0,0.0,0.0,86.5,2.0,0.0,1.0,0.0,3.0,1.0,16.0,0.0,0.0,86.5,2.0,0.0,1.0,0.0,3.0,16.0,0.0,0.0,86.5,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1384.0,32.0,0.0,16.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,86.5,0.0,259.5,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1
506,1.0,0.0,18.0,1.0,0.0,108.9,0.0,0.0,2.0,0.0,2.0,0.0,18.0,1.0,0.0,108.9,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1960.2,0.0,0.0,36.0,0.0,36.0,0.0,108.9,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.8,0.0,217.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
507,2.0,1.0,33.0,0.0,2.0,26.0,2.0,1.0,-1.0,0.0,2.0,2.0,66.0,0.0,4.0,52.0,4.0,2.0,-2.0,0.0,4.0,33.0,0.0,2.0,26.0,2.0,1.0,-1.0,0.0,2.0,0.0,66.0,858.0,66.0,33.0,-33.0,0.0,66.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,4.0,2.0,-2.0,0.0,4.0,52.0,26.0,-26.0,0.0,52.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
508,1.0,0.0,-1.0,0.0,0.0,26.55,2.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,26.55,2.0,1.0,-1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-26.55,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,53.1,26.55,-26.55,26.55,26.55,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
509,3.0,0.0,28.0,0.0,0.0,22.525,2.0,1.0,-1.0,0.0,1.0,0.0,84.0,0.0,0.0,67.57499999999999,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,630.6999999999999,56.0,28.0,-28.0,0.0,28.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,45.05,22.525,-22.525,0.0,22.525,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
510,3.0,0.0,26.0,0.0,0.0,56.4958,2.0,1.0,-1.0,0.0,7.0,0.0,78.0,0.0,0.0,169.4874,6.0,3.0,-3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1468.8908000000001,52.0,26.0,-26.0,0.0,182.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,112.9916,56.4958,-56.4958,0.0,395.4706,2.0,-2.0,0.0,14.0,-1.0,0.0,7.0,-0.0,-7.0,0.0,1
511,3.0,0.0,29.0,0.0,0.0,7.75,1.0,1.0,-1.0,0.0,1.0,0.0,87.0,0.0,0.0,23.25,3.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,224.75,29.0,29.0,-29.0,0.0,29.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,0.0,7.75,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
512,3.0,0.0,-1.0,0.0,0.0,8.05,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,24.150000000000002,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-8.05,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.1,8.05,-8.05,8.05,8.05,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
513,1.0,0.0,36.0,0.0,0.0,26.2875,2.0,0.0,4.0,0.0,1.0,0.0,36.0,0.0,0.0,26.2875,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.35,72.0,0.0,144.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.575,0.0,105.15,0.0,26.2875,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1
514,1.0,1.0,54.0,1.0,0.0,59.4,0.0,1.0,-1.0,0.0,1.0,1.0,54.0,1.0,0.0,59.4,0.0,1.0,-1.0,0.0,1.0,54.0,1.0,0.0,59.4,0.0,1.0,-1.0,0.0,1.0,54.0,0.0,3207.6,0.0,54.0,-54.0,0.0,54.0,0.0,59.4,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,59.4,-59.4,0.0,59.4,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
515,3.0,0.0,24.0,0.0,0.0,7.4958,2.0,1.0,-1.0,0.0,1.0,0.0,72.0,0.0,0.0,22.4874,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,179.8992,48.0,24.0,-24.0,0.0,24.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,14.9916,7.4958,-7.4958,0.0,7.4958,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
516,1.0,0.0,47.0,0.0,0.0,34.0208,2.0,0.0,3.0,0.0,1.0,0.0,47.0,0.0,0.0,34.0208,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.9776000000002,94.0,0.0,141.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0416,0.0,102.0624,0.0,34.0208,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0
517,2.0,1.0,34.0,0.0,0.0,10.5,2.0,0.0,5.0,0.0,1.0,2.0,68.0,0.0,0.0,21.0,4.0,0.0,10.0,0.0,2.0,34.0,0.0,0.0,10.5,2.0,0.0,5.0,0.0,1.0,0.0,0.0,357.0,68.0,0.0,170.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,52.5,0.0,10.5,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1
518,3.0,0.0,-1.0,0.0,0.0,24.15,1.0,1.0,-1.0,1.0,3.0,0.0,-3.0,0.0,0.0,72.44999999999999,3.0,3.0,-3.0,3.0,9.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-24.15,-1.0,-1.0,1.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,24.15,24.15,-24.15,24.15,72.44999999999999,1.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,-3.0,3.0,0
519,2.0,1.0,36.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,2.0,72.0,2.0,0.0,52.0,4.0,2.0,-2.0,0.0,2.0,36.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,36.0,0.0,936.0,72.0,36.0,-36.0,0.0,36.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,26.0,-26.0,0.0,26.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
520,3.0,0.0,32.0,0.0,0.0,7.8958,2.0,1.0,-1.0,0.0,1.0,0.0,96.0,0.0,0.0,23.6874,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,252.6656,64.0,32.0,-32.0,0.0,32.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,0.0,7.8958,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
521,1.0,1.0,30.0,0.0,0.0,93.5,2.0,0.0,1.0,0.0,2.0,1.0,30.0,0.0,0.0,93.5,2.0,0.0,1.0,0.0,2.0,30.0,0.0,0.0,93.5,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2805.0,60.0,0.0,30.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,93.5,0.0,187.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1
522,3.0,0.0,22.0,0.0,0.0,7.8958,2.0,1.0,-1.0,0.0,1.0,0.0,66.0,0.0,0.0,23.6874,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,173.7076,44.0,22.0,-22.0,0.0,22.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,0.0,7.8958,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
523,3.0,0.0,-1.0,0.0,0.0,7.225,0.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,21.674999999999997,0.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.225,-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,7.225,-7.225,7.225,7.225,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
524,1.0,1.0,44.0,0.0,1.0,57.9792,0.0,0.0,1.0,0.0,2.0,1.0,44.0,0.0,1.0,57.9792,0.0,0.0,1.0,0.0,2.0,44.0,0.0,1.0,57.9792,0.0,0.0,1.0,0.0,2.0,0.0,44.0,2551.0848,0.0,0.0,44.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9792,0.0,0.0,1.0,0.0,2.0,0.0,0.0,57.9792,0.0,115.9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
525,3.0,0.0,-1.0,0.0,0.0,7.2292,0.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,21.6876,0.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.2292,-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,7.2292,-7.2292,7.2292,7.2292,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
526,3.0,0.0,40.5,0.0,0.0,7.75,1.0,1.0,-1.0,0.0,1.0,0.0,121.5,0.0,0.0,23.25,3.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,313.875,40.5,40.5,-40.5,0.0,40.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,0.0,7.75,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
527,2.0,1.0,50.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,2.0,100.0,0.0,0.0,21.0,4.0,2.0,-2.0,0.0,2.0,50.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,525.0,100.0,50.0,-50.0,0.0,50.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,21.0,10.5,-10.5,0.0,10.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
528,1.0,0.0,-1.0,0.0,0.0,221.7792,2.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,221.7792,2.0,0.0,2.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-221.7792,-2.0,-0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.5584,0.0,443.5584,221.7792,221.7792,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0
529,3.0,0.0,39.0,0.0,0.0,7.925,2.0,1.0,-1.0,0.0,1.0,0.0,117.0,0.0,0.0,23.775,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,309.075,78.0,39.0,-39.0,0.0,39.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.85,7.925,-7.925,0.0,7.925,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
530,2.0,0.0,23.0,2.0,1.0,11.5,2.0,1.0,-1.0,0.0,1.0,0.0,46.0,4.0,2.0,23.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,46.0,23.0,264.5,46.0,23.0,-23.0,0.0,23.0,2.0,23.0,4.0,2.0,-2.0,0.0,2.0,11.5,2.0,1.0,-1.0,0.0,1.0,23.0,11.5,-11.5,0.0,11.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
531,2.0,1.0,2.0,1.0,1.0,26.0,2.0,1.0,-1.0,0.0,2.0,2.0,4.0,2.0,2.0,52.0,4.0,2.0,-2.0,0.0,4.0,2.0,1.0,1.0,26.0,2.0,1.0,-1.0,0.0,2.0,2.0,2.0,52.0,4.0,2.0,-2.0,0.0,4.0,1.0,26.0,2.0,1.0,-1.0,0.0,2.0,26.0,2.0,1.0,-1.0,0.0,2.0,52.0,26.0,-26.0,0.0,52.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
532,3.0,0.0,-1.0,0.0,0.0,7.2292,0.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,21.6876,0.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.2292,-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,7.2292,-7.2292,7.2292,7.2292,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
533,3.0,0.0,17.0,1.0,1.0,7.2292,0.0,1.0,-1.0,0.0,1.0,0.0,51.0,3.0,3.0,21.6876,0.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,17.0,17.0,122.8964,0.0,17.0,-17.0,0.0,17.0,1.0,7.2292,0.0,1.0,-1.0,0.0,1.0,7.2292,0.0,1.0,-1.0,0.0,1.0,0.0,7.2292,-7.2292,0.0,7.2292,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
534,3.0,1.0,-1.0,0.0,2.0,22.3583,0.0,1.0,-1.0,1.0,2.0,3.0,-3.0,0.0,6.0,67.0749,0.0,3.0,-3.0,3.0,6.0,-1.0,0.0,2.0,22.3583,0.0,1.0,-1.0,1.0,2.0,-0.0,-2.0,-22.3583,-0.0,-1.0,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,44.7166,0.0,2.0,-2.0,2.0,4.0,0.0,22.3583,-22.3583,22.3583,44.7166,0.0,-0.0,0.0,0.0,-1.0,1.0,2.0,-1.0,-2.0,2.0,1
535,3.0,1.0,30.0,0.0,0.0,8.6625,2.0,1.0,-1.0,0.0,1.0,3.0,90.0,0.0,0.0,25.987499999999997,6.0,3.0,-3.0,0.0,3.0,30.0,0.0,0.0,8.6625,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,259.875,60.0,30.0,-30.0,0.0,30.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,17.325,8.6625,-8.6625,0.0,8.6625,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
536,2.0,1.0,7.0,0.0,2.0,26.25,2.0,1.0,-1.0,0.0,3.0,2.0,14.0,0.0,4.0,52.5,4.0,2.0,-2.0,0.0,6.0,7.0,0.0,2.0,26.25,2.0,1.0,-1.0,0.0,3.0,0.0,14.0,183.75,14.0,7.0,-7.0,0.0,21.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.5,4.0,2.0,-2.0,0.0,6.0,52.5,26.25,-26.25,0.0,78.75,2.0,-2.0,0.0,6.0,-1.0,0.0,3.0,-0.0,-3.0,0.0,1
537,1.0,0.0,45.0,0.0,0.0,26.55,2.0,0.0,1.0,0.0,1.0,0.0,45.0,0.0,0.0,26.55,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.75,90.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,26.55,0.0,26.55,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
538,1.0,1.0,30.0,0.0,0.0,106.425,0.0,1.0,-1.0,0.0,2.0,1.0,30.0,0.0,0.0,106.425,0.0,1.0,-1.0,0.0,2.0,30.0,0.0,0.0,106.425,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,3192.75,0.0,30.0,-30.0,0.0,60.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,106.425,-106.425,0.0,212.85,0.0,-0.0,0.0,0.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
539,3.0,0.0,-1.0,0.0,0.0,14.5,2.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,43.5,6.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-14.5,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,29.0,14.5,-14.5,14.5,14.5,2.0,-2.0,2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
540,1.0,1.0,22.0,0.0,2.0,49.5,0.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,2.0,49.5,0.0,0.0,1.0,0.0,1.0,22.0,0.0,2.0,49.5,0.0,0.0,1.0,0.0,1.0,0.0,44.0,1089.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,49.5,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
541,1.0,1.0,36.0,0.0,2.0,71.0,2.0,0.0,1.0,0.0,2.0,1.0,36.0,0.0,2.0,71.0,2.0,0.0,1.0,0.0,2.0,36.0,0.0,2.0,71.0,2.0,0.0,1.0,0.0,2.0,0.0,72.0,2556.0,72.0,0.0,36.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,4.0,0.0,2.0,0.0,4.0,142.0,0.0,71.0,0.0,142.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1
542,3.0,1.0,9.0,4.0,2.0,31.275,2.0,1.0,-1.0,0.0,7.0,3.0,27.0,12.0,6.0,93.82499999999999,6.0,3.0,-3.0,0.0,21.0,9.0,4.0,2.0,31.275,2.0,1.0,-1.0,0.0,7.0,36.0,18.0,281.47499999999997,18.0,9.0,-9.0,0.0,63.0,8.0,125.1,8.0,4.0,-4.0,0.0,28.0,62.55,4.0,2.0,-2.0,0.0,14.0,62.55,31.275,-31.275,0.0,218.92499999999998,2.0,-2.0,0.0,14.0,-1.0,0.0,7.0,-0.0,-7.0,0.0,0
543,3.0,1.0,11.0,4.0,2.0,31.275,2.0,1.0,-1.0,0.0,7.0,3.0,33.0,12.0,6.0,93.82499999999999,6.0,3.0,-3.0,0.0,21.0,11.0,4.0,2.0,31.275,2.0,1.0,-1.0,0.0,7.0,44.0,22.0,344.025,22.0,11.0,-11.0,0.0,77.0,8.0,125.1,8.0,4.0,-4.0,0.0,28.0,62.55,4.0,2.0,-2.0,0.0,14.0,62.55,31.275,-31.275,0.0,218.92499999999998,2.0,-2.0,0.0,14.0,-1.0,0.0,7.0,-0.0,-7.0,0.0,0
544,2.0,0.0,32.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,2.0,0.0,64.0,2.0,0.0,52.0,4.0,2.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,32.0,0.0,832.0,64.0,32.0,-32.0,0.0,64.0,0.0,26.0,2.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,26.0,-26.0,0.0,52.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
545,1.0,0.0,50.0,1.0,0.0,106.425,0.0,0.0,2.0,0.0,2.0,0.0,50.0,1.0,0.0,106.425,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5321.25,0.0,0.0,100.0,0.0,100.0,0.0,106.425,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.85,0.0,212.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
546,1.0,0.0,64.0,0.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,0.0,64.0,0.0,0.0,26.0,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1664.0,128.0,64.0,-64.0,0.0,64.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,26.0,-26.0,0.0,26.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
547,2.0,1.0,19.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,2.0,2.0,38.0,2.0,0.0,52.0,4.0,2.0,-2.0,0.0,4.0,19.0,1.0,0.0,26.0,2.0,1.0,-1.0,0.0,2.0,19.0,0.0,494.0,38.0,19.0,-19.0,0.0,38.0,0.0,26.0,2.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,52.0,26.0,-26.0,0.0,52.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
548,2.0,0.0,-1.0,0.0,0.0,13.8625,0.0,1.0,-1.0,1.0,1.0,0.0,-2.0,0.0,0.0,27.725,0.0,2.0,-2.0,2.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-13.8625,-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,13.8625,-13.8625,13.8625,13.8625,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
549,3.0,0.0,33.0,1.0,1.0,20.525,2.0,1.0,-1.0,0.0,3.0,0.0,99.0,3.0,3.0,61.574999999999996,6.0,3.0,-3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,33.0,33.0,677.3249999999999,66.0,33.0,-33.0,0.0,99.0,1.0,20.525,2.0,1.0,-1.0,0.0,3.0,20.525,2.0,1.0,-1.0,0.0,3.0,41.05,20.525,-20.525,0.0,61.574999999999996,2.0,-2.0,0.0,6.0,-1.0,0.0,3.0,-0.0,-3.0,0.0,0
550,2.0,0.0,8.0,1.0,1.0,36.75,2.0,1.0,-1.0,0.0,2.0,0.0,16.0,2.0,2.0,73.5,4.0,2.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,8.0,8.0,294.0,16.0,8.0,-8.0,0.0,16.0,1.0,36.75,2.0,1.0,-1.0,0.0,2.0,36.75,2.0,1.0,-1.0,0.0,2.0,73.5,36.75,-36.75,0.0,73.5,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
551,1.0,0.0,17.0,0.0,2.0,110.8833,0.0,0.0,2.0,0.0,4.0,0.0,17.0,0.0,2.0,110.8833,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1885.0161,0.0,0.0,34.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.7666,0.0,0.0,4.0,0.0,8.0,0.0,0.0,221.7666,0.0,443.5332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1
